"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"730","2013-07-01 06:08:49","2013-07-01 06:20:59","143","Clinton St & Joralemon St","40.69239502","-73.99337909","387","Centre St & Chambers St","40.71273266","-74.0046073","19131","Subscriber","1974","1"
"581","2013-07-01 06:08:55","2013-07-01 06:18:36","508","W 46 St & 11 Ave","40.76341379","-73.99667444","318","E 43 St & Vanderbilt Ave","40.75320159","-73.9779874","19118","Subscriber","1983","1"
"163","2013-07-01 06:09:26","2013-07-01 06:12:09","195","Liberty St & Broadway","40.70905623","-74.01043382","316","Fulton St & William St","40.70955958","-74.00653609","17097","Subscriber","1959","1"
"149","2013-07-01 06:10:15","2013-07-01 06:12:44","241","DeKalb Ave & S Portland Ave","40.68981035","-73.97493121","300","Shevchenko Pl & E 6 St","40.728145","-73.990214","20309","Subscriber","1981","1"
"901","2013-07-01 06:10:23","2013-07-01 06:25:24","540","Lexington Ave & E 26 St","40.74147286","-73.98320928","417","Barclay St & Church St","40.71291224","-74.01020234","17525","Subscriber","1986","1"
"339","2013-07-01 06:10:44","2013-07-01 06:16:23","336","Sullivan St & Washington Sq","40.73047747","-73.99906065","469","Broadway & W 53 St","40.76344058","-73.98268129","17022","Subscriber","1978","1"
"517","2013-07-01 06:11:34","2013-07-01 06:20:11","301","E 2 St & Avenue B","40.72217444","-73.98368779","375","Mercer St & Bleecker St","40.72679454","-73.99695094","18540","Subscriber","1988","2"
"1118","2013-07-01 06:11:56","2013-07-01 06:30:34","291","Madison St & Montgomery St","40.713126","-73.984844","527","E 33 St & 1 Ave","40.74315566","-73.97434726","15044","Subscriber","1963","1"
"696","2013-07-01 06:12:02","2013-07-01 06:23:38","482","W 15 St & 7 Ave","40.73935542","-73.99931783","426","West St & Chambers St","40.71754834","-74.01322069","18417","Subscriber","1989","1"
"790","2013-07-01 06:12:08","2013-07-01 06:25:18","349","Rivington St & Ridge St","40.71850211","-73.98329859","537","Lexington Ave & E 24 St","40.74025878","-73.98409214","17151","Subscriber","1987","2"
"2271","2013-07-01 06:12:28","2013-07-01 06:50:19","499","Broadway & W 60 St","40.76915505","-73.98191841","236","St Marks Pl & 2 Ave","40.7284186","-73.98713956","17205","Subscriber","1948","1"
"681","2013-07-01 06:12:33","2013-07-01 06:23:54","238","Bank St & Washington St","40.7361967","-74.00859207","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","19632","Subscriber","1974","1"
"387","2013-07-01 06:12:34","2013-07-01 06:19:01","477","W 41 St & 8 Ave","40.75640548","-73.9900262","510","W 51 St & 6 Ave","40.7606597","-73.98042047","15865","Subscriber","1960","1"
"803","2013-07-01 06:12:37","2013-07-01 06:26:00","490","8 Ave & W 33 St","40.751551","-73.993934","456","E 53 St & Madison Ave","40.7597108","-73.97402311","15573","Subscriber","1961","1"
"168","2013-07-01 06:12:47","2013-07-01 06:15:35","458","11 Ave & W 27 St","40.751396","-74.005226","311","Norfolk St & Broome St","40.7172274","-73.98802084","18560","Subscriber","1967","2"
"319","2013-07-01 06:12:52","2013-07-01 06:18:11","324","DeKalb Ave & Hudson Ave","40.689888","-73.981013","212","W 16 St & The High Line","40.74334935","-74.00681753","17141","Subscriber","1972","1"
"527","2013-07-01 06:13:00","2013-07-01 06:21:47","318","E 43 St & Vanderbilt Ave","40.75320159","-73.9779874","468","Broadway & W 55 St","40.7652654","-73.98192338","16043","Subscriber","1950","1"
"739","2013-07-01 06:13:06","2013-07-01 06:25:25","494","W 26 St & 8 Ave","40.74734825","-73.99723551","509","9 Ave & W 22 St","40.7454973","-74.00197139","15621","Subscriber","1973","1"
"377","2013-07-01 06:13:12","2013-07-01 06:19:29","237","E 11 St & 2 Ave","40.73047309","-73.98672378","411","E 6 St & Avenue D","40.72228087","-73.97668709","19479","Subscriber","1981","1"
"743","2013-07-01 06:13:14","2013-07-01 06:25:37","523","W 38 St & 8 Ave","40.75466591","-73.99138152","522","E 51 St & Lexington Ave","40.75714758","-73.97207836","15437","Customer",\N,"0"
"179","2013-07-01 06:13:24","2013-07-01 06:16:23","276","Duane St & Greenwich St","40.71748752","-74.0104554","309","Murray St & West St","40.7149787","-74.013012","14900","Subscriber","1988","2"
"837","2013-07-01 06:13:26","2013-07-01 06:27:23","525","W 34 St & 11 Ave","40.75594159","-74.0021163","225","W 14 St & The High Line","40.74195138","-74.00803013","18894","Subscriber","1977","1"
"398","2013-07-01 06:13:28","2013-07-01 06:20:06","490","8 Ave & W 33 St","40.751551","-73.993934","463","9 Ave & W 16 St","40.74206539","-74.00443172","18705","Subscriber","1970","1"
"579","2013-07-01 06:13:37","2013-07-01 06:23:16","492","W 33 St & 7 Ave","40.75019995","-73.99093085","318","E 43 St & Vanderbilt Ave","40.75320159","-73.9779874","16242","Subscriber","1978","1"
"519","2013-07-01 06:14:10","2013-07-01 06:22:49","492","W 33 St & 7 Ave","40.75019995","-73.99093085","510","W 51 St & 6 Ave","40.7606597","-73.98042047","19836","Subscriber","1963","1"
"1333","2013-07-01 06:14:14","2013-07-01 06:36:27","309","Murray St & West St","40.7149787","-74.013012","324","DeKalb Ave & Hudson Ave","40.689888","-73.981013","18289","Subscriber","1979","1"
"309","2013-07-01 06:14:26","2013-07-01 06:19:35","237","E 11 St & 2 Ave","40.73047309","-73.98672378","411","E 6 St & Avenue D","40.72228087","-73.97668709","16475","Subscriber","1981","1"
"1128","2013-07-01 06:14:28","2013-07-01 06:33:16","2003","1 Ave & E 18 St","40.73416059","-73.98024289","305","E 58 St & 3 Ave","40.76095756","-73.96724467","16057","Subscriber","1968","1"
"328","2013-07-01 06:14:33","2013-07-01 06:20:01","477","W 41 St & 8 Ave","40.75640548","-73.9900262","524","W 43 St & 6 Ave","40.75527307","-73.98316936","19691","Subscriber","1956","1"
"779","2013-07-01 06:14:43","2013-07-01 06:27:42","310","State St & Smith St","40.68926942","-73.98912867","313","Washington Ave & Park Ave","40.69610226","-73.96751037","17576","Subscriber","1958","1"
"372","2013-07-01 06:14:45","2013-07-01 06:20:57","517","Pershing Square S","40.75149263","-73.97798848","382","University Pl & E 14 St","40.73492695","-73.99200509","20307","Subscriber","1968","1"
"931","2013-07-01 06:14:49","2013-07-01 06:30:20","2003","1 Ave & E 18 St","40.73416059","-73.98024289","524","W 43 St & 6 Ave","40.75527307","-73.98316936","15396","Subscriber","1976","1"
"640","2013-07-01 06:14:53","2013-07-01 06:25:33","433","E 13 St & Avenue A","40.72955361","-73.98057249","466","W 25 St & 6 Ave","40.74395411","-73.99144871","20519","Subscriber","1988","2"
"2041","2013-07-01 06:15:10","2013-07-01 06:49:11","507","E 25 St & 2 Ave","40.73912601","-73.97973776","195","Liberty St & Broadway","40.70905623","-74.01043382","19642","Subscriber","1985","2"
"1745","2013-07-01 06:15:16","2013-07-01 06:44:21","461","E 20 St & 2 Ave","40.73587678","-73.98205027","417","Barclay St & Church St","40.71291224","-74.01020234","18800","Subscriber","1977","2"
"265","2013-07-01 06:15:19","2013-07-01 06:19:44","2008","Little West St & 1 Pl","40.70569254","-74.01677685","387","Centre St & Chambers St","40.71273266","-74.0046073","18153","Subscriber","1980","1"
"1132","2013-07-01 06:15:33","2013-07-01 06:34:25","521","8 Ave & W 31 St","40.75044999","-73.99481051","347","W Houston St & Hudson St","40.72873888","-74.00748842","19365","Subscriber","1949","1"
"338","2013-07-01 06:15:43","2013-07-01 06:21:21","362","Broadway & W 37 St","40.75172632","-73.98753523","466","W 25 St & 6 Ave","40.74395411","-73.99144871","19333","Subscriber","1984","1"
"1540","2013-07-01 06:15:46","2013-07-01 06:41:26","305","E 58 St & 3 Ave","40.76095756","-73.96724467","330","Reade St & Broadway","40.71450451","-74.00562789","18168","Subscriber","1972","1"
"1145","2013-07-01 06:16:44","2013-07-01 06:35:49","492","W 33 St & 7 Ave","40.75019995","-73.99093085","426","West St & Chambers St","40.71754834","-74.01322069","15187","Subscriber","1960","1"
"909","2013-07-01 06:16:50","2013-07-01 06:31:59","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","482","W 15 St & 7 Ave","40.73935542","-73.99931783","15462","Subscriber","1975","2"
"505","2013-07-01 06:17:03","2013-07-01 06:25:28","477","W 41 St & 8 Ave","40.75640548","-73.9900262","167","E 39 St & 3 Ave","40.7489006","-73.97604882","17458","Subscriber","1978","2"
"557","2013-07-01 06:17:08","2013-07-01 06:26:25","528","2 Ave & E 31 St","40.74290902","-73.97706058","402","Broadway & E 22 St","40.7403432","-73.98955109","18941","Subscriber","1964","1"
"387","2013-07-01 06:17:12","2013-07-01 06:23:39","422","W 59 St & 10 Ave","40.770513","-73.988038","500","Broadway & W 51 St","40.76228826","-73.98336183","17168","Subscriber","1980","1"
"299","2013-07-01 06:17:28","2013-07-01 06:22:27","161","LaGuardia Pl & W 3 St","40.72917025","-73.99810231","324","DeKalb Ave & Hudson Ave","40.689888","-73.981013","15123","Subscriber","1983","1"
"291","2013-07-01 06:17:36","2013-07-01 06:22:27","477","W 41 St & 8 Ave","40.75640548","-73.9900262","173","Broadway & W 49 St","40.76064679","-73.98442659","19313","Subscriber","1980","2"
"270","2013-07-01 06:17:43","2013-07-01 06:22:13","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","319","Park Pl & Church St","40.71336124","-74.00937622","18557","Subscriber","1953","1"
"2236","2013-07-01 06:18:07","2013-07-01 06:55:23","195","Liberty St & Broadway","40.70905623","-74.01043382","195","Liberty St & Broadway","40.70905623","-74.01043382","17773","Subscriber","1966","1"
"1340","2013-07-01 06:18:09","2013-07-01 06:40:29","488","W 39 St & 9 Ave","40.75645824","-73.99372222","392","Jay St & Tech Pl","40.695065","-73.987167","17656","Subscriber","1985","1"
"183","2013-07-01 06:18:12","2013-07-01 06:21:15","495","W 47 St & 10 Ave","40.76269882","-73.99301222","486","Broadway & W 29 St","40.7462009","-73.98855723","16038","Subscriber","1988","1"
"448","2013-07-01 06:18:21","2013-07-01 06:25:49","224","Spruce St & Nassau St","40.71146364","-74.00552427","445","E 10 St & Avenue A","40.72740794","-73.98142006","18863","Subscriber","1987","1"
"179","2013-07-01 06:18:27","2013-07-01 06:21:26","483","E 12 St & 3 Ave","40.73223272","-73.98889957","362","Broadway & W 37 St","40.75172632","-73.98753523","17651","Subscriber","1985","1"
"1915","2013-07-01 06:18:31","2013-07-01 06:50:26","365","Fulton St & Grand Ave","40.68223166","-73.9614583","347","W Houston St & Hudson St","40.72873888","-74.00748842","17793","Subscriber","1981","1"
"507","2013-07-01 06:18:45","2013-07-01 06:27:12","492","W 33 St & 7 Ave","40.75019995","-73.99093085","359","E 47 St & Park Ave","40.75510267","-73.97498696","19018","Subscriber","1965","1"
"433","2013-07-01 06:19:02","2013-07-01 06:26:15","497","E 17 St & Broadway","40.73704984","-73.99009296","422","W 59 St & 10 Ave","40.770513","-73.988038","17177","Subscriber","1972","2"
"291","2013-07-01 06:19:05","2013-07-01 06:23:56","509","9 Ave & W 22 St","40.7454973","-74.00197139","466","W 25 St & 6 Ave","40.74395411","-73.99144871","17923","Subscriber","1948","1"
"1747","2013-07-01 06:19:34","2013-07-01 06:48:41","127","Barrow St & Hudson St","40.73172428","-74.00674436","510","W 51 St & 6 Ave","40.7606597","-73.98042047","18349","Subscriber","1959","1"
"600","2013-07-01 06:19:36","2013-07-01 06:29:36","511","E 14 St & Avenue B","40.72938685","-73.97772429","285","Broadway & E 14 St","40.73454567","-73.99074142","19597","Subscriber","1975","1"
"152","2013-07-01 06:19:43","2013-07-01 06:22:15","127","Barrow St & Hudson St","40.73172428","-74.00674436","346","Bank St & Hudson St","40.73652889","-74.00618026","17090","Subscriber","1985","1"
"1943","2013-07-01 06:19:49","2013-07-01 06:52:12","2008","Little West St & 1 Pl","40.70569254","-74.01677685","345","W 13 St & 6 Ave","40.73649403","-73.99704374","19243","Subscriber","1962","1"
"504","2013-07-01 06:20:03","2013-07-01 06:28:27","362","Broadway & W 37 St","40.75172632","-73.98753523","475","E 16 St & Irving Pl","40.73524276","-73.98758561","18157","Subscriber","1968","1"
"480","2013-07-01 06:20:23","2013-07-01 06:28:23","450","W 49 St & 8 Ave","40.76227205","-73.98788205","318","E 43 St & Vanderbilt Ave","40.75320159","-73.9779874","16017","Subscriber","1983","1"
"517","2013-07-01 06:20:34","2013-07-01 06:29:11","477","W 41 St & 8 Ave","40.75640548","-73.9900262","318","E 43 St & Vanderbilt Ave","40.75320159","-73.9779874","18572","Subscriber","1963","1"
"689","2013-07-01 06:20:53","2013-07-01 06:32:22","545","E 23 St & 1 Ave","40.736502","-73.97809472","417","Barclay St & Church St","40.71291224","-74.01020234","17425","Subscriber","1963","1"
"178","2013-07-01 06:20:57","2013-07-01 06:23:55","459","W 20 St & 11 Ave","40.746745","-74.007756","504","1 Ave & E 15 St","40.73221853","-73.98165557","14956","Subscriber","1983","1"
"616","2013-07-01 06:21:00","2013-07-01 06:31:16","490","8 Ave & W 33 St","40.751551","-73.993934","508","W 46 St & 11 Ave","40.76341379","-73.99667444","14563","Customer",\N,"0"
"546","2013-07-01 06:21:01","2013-07-01 06:30:07","237","E 11 St & 2 Ave","40.73047309","-73.98672378","324","DeKalb Ave & Hudson Ave","40.689888","-73.981013","17313","Subscriber","1956","2"
"326","2013-07-01 06:21:08","2013-07-01 06:26:34","335","Washington Pl & Broadway","40.72903917","-73.99404649","348","W Broadway & Spring St","40.72490985","-74.00154702","17978","Subscriber","1984","2"
"129","2013-07-01 06:21:23","2013-07-01 06:23:32","521","8 Ave & W 31 St","40.75044999","-73.99481051","490","8 Ave & W 33 St","40.751551","-73.993934","19162","Subscriber","1969","1"
"347","2013-07-01 06:21:24","2013-07-01 06:27:11","385","E 55 St & 2 Ave","40.75797322","-73.96603308","527","E 33 St & 1 Ave","40.74315566","-73.97434726","18731","Customer",\N,"0"
"337","2013-07-01 06:21:26","2013-07-01 06:27:03","233","Joralemon St & Adams St","40.69246277","-73.98963911","157","Henry St & Atlantic Ave","40.69089272","-73.99612349","18014","Subscriber","1962","2"
"587","2013-07-01 06:21:46","2013-07-01 06:31:33","505","6 Ave & W 33 St","40.74901271","-73.98848395","516","E 47 St & 1 Ave","40.75206862","-73.96784384","15390","Subscriber","1965","1"
"582","2013-07-01 06:22:08","2013-07-01 06:31:50","477","W 41 St & 8 Ave","40.75640548","-73.9900262","529","W 42 St & 8 Ave","40.7575699","-73.99098507","18622","Subscriber","1971","1"
"505","2013-07-01 06:22:15","2013-07-01 06:30:40","477","W 41 St & 8 Ave","40.75640548","-73.9900262","510","W 51 St & 6 Ave","40.7606597","-73.98042047","15525","Subscriber","1971","1"
"606","2013-07-01 06:22:21","2013-07-01 06:32:27","346","Bank St & Hudson St","40.73652889","-74.00618026","147","Greenwich St & Warren St","40.71542197","-74.01121978","17090","Subscriber","1970","1"
"1583","2013-07-01 06:22:30","2013-07-01 06:48:53","531","Forsyth St & Broome St","40.71893904","-73.99266288","477","W 41 St & 8 Ave","40.75640548","-73.9900262","19553","Subscriber","1977","1"
"746","2013-07-01 06:22:41","2013-07-01 06:35:07","342","Columbia St & Rivington St","40.71739973","-73.98016555","417","Barclay St & Church St","40.71291224","-74.01020234","18657","Subscriber","1971","1"
"907","2013-07-01 06:22:54","2013-07-01 06:38:01","477","W 41 St & 8 Ave","40.75640548","-73.9900262","455","1 Ave & E 44 St","40.75001986","-73.96905301","18234","Subscriber","1965","1"
"336","2013-07-01 06:22:57","2013-07-01 06:28:33","486","Broadway & W 29 St","40.7462009","-73.98855723","510","W 51 St & 6 Ave","40.7606597","-73.98042047","16038","Subscriber","1976","1"
"944","2013-07-01 06:22:57","2013-07-01 06:38:41","477","W 41 St & 8 Ave","40.75640548","-73.9900262","293","Lafayette St & E 8 St","40.73028666","-73.9907647","16105","Subscriber","1971","1"
"1198","2013-07-01 06:23:00","2013-07-01 06:42:58","477","W 41 St & 8 Ave","40.75640548","-73.9900262","516","E 47 St & 1 Ave","40.75206862","-73.96784384","15629","Subscriber","1957","1"
"555","2013-07-01 06:23:21","2013-07-01 06:32:36","447","8 Ave & W 52 St","40.76370739","-73.9851615","490","8 Ave & W 33 St","40.751551","-73.993934","17063","Subscriber","1987","2"
"683","2013-07-01 06:23:25","2013-07-01 06:34:48","523","W 38 St & 8 Ave","40.75466591","-73.99138152","497","E 17 St & Broadway","40.73704984","-73.99009296","17456","Subscriber","1955","1"
"299","2013-07-01 06:23:27","2013-07-01 06:28:26","285","Broadway & E 14 St","40.73454567","-73.99074142","439","E 4 St & 2 Ave","40.7262807","-73.98978041","19793","Subscriber","1972","1"
"1836","2013-07-01 06:23:37","2013-07-01 06:54:13","417","Barclay St & Church St","40.71291224","-74.01020234","305","E 58 St & 3 Ave","40.76095756","-73.96724467","19583","Subscriber","1979","1"
"589","2013-07-01 06:23:45","2013-07-01 06:33:34","361","Allen St & Hester St","40.71605866","-73.99190759","301","E 2 St & Avenue B","40.72217444","-73.98368779","15154","Subscriber","1981","2"
"366","2013-07-01 06:23:46","2013-07-01 06:29:52","363","West Thames St","40.70834698","-74.01713445","363","West Thames St","40.70834698","-74.01713445","15808","Subscriber","1974","1"
"558","2013-07-01 06:23:53","2013-07-01 06:33:11","325","E 19 St & 3 Ave","40.73624527","-73.98473765","510","W 51 St & 6 Ave","40.7606597","-73.98042047","15204","Subscriber","1982","1"
"767","2013-07-01 06:23:58","2013-07-01 06:36:45","456","E 53 St & Madison Ave","40.7597108","-73.97402311","468","Broadway & W 55 St","40.7652654","-73.98192338","17386","Subscriber","1969","1"
"411","2013-07-01 06:24:09","2013-07-01 06:31:00","442","W 27 St & 7 Ave","40.746647","-73.993915","2022","E 59 St & Sutton Pl","40.75849116","-73.95920622","17232","Subscriber","1973","1"
"566","2013-07-01 06:24:17","2013-07-01 06:33:43","345","W 13 St & 6 Ave","40.73649403","-73.99704374","505","6 Ave & W 33 St","40.74901271","-73.98848395","16560","Subscriber","1951","1"
